1179	1797
1179	1865
1179	1866
1179	1867
1179	1868
1179	1869
1179	1870
1179	1888
1179	1889
1179	1891
1179	1892
1179	1893
1179	1894
1179	1895
1179	1896
1179	1908
1179	1909
1179	1912
1179	1913
1179	1914
1179	1915
1179	1920
1179	1924
1179	1939
1179	1940
1179	1942
1179	1943
1179	1944
1179	1947
1179	1948
1179	1953
1179	1954
1179	1955
1179	1956
1179	1957
1179	1958
1179	1971
1179	1972
1179	1973
1179	1974
1179	1981
1179	1983
1179	2053
1179	2054
1179	2060
1179	2061
1179	2062
1179	2063
1179	2064
1179	2065
1179	2066
1179	2067
1179	2068
1179	2106
1179	2120
1179	2149
1179	2156
1179	2157
1179	2158
1179	2159
1179	2160
1179	2164
1179	2167
1179	2168
1179	2169
1179	2170
1179	2171
1179	2174
1179	2176
1179	2177
1179	2178
1179	2179
1179	2180
1179	2181
1179	2182
1179	2183
1179	2184
1179	2185
1179	2186
1179	2189
1179	2190
1179	2191
1179	2192
1179	2201
1179	2202
1179	2203
1179	2204
1179	2205
1179	2206
1179	2207
1179	2208
1179	2212
1179	2231
1179	2232
1179	2234
1179	2235
1179	2236
1179	2283
1179	10157
1179	10158
1179	10159
1179	10160
1179	10323
1179	10373
1179	10485
1179	11318
1179	11319
1179	11322
1179	11323
1179	11324
1179	11517
1179	11518
1179	11519
1179	11520
1179	11551
1179	11714
1179	11910
1179	11911
1179	11912
1179	11913
1179	11914
1179	11915
1179	11917
1179	11918
1179	12138
1179	12319
1179	12320
1179	12321
1179	2324
1179	2332
1179	2336
1179	2337
1179	2338
1179	2339
1179	2477
1179	2478
1179	3239
1179	3256
1179	3258
1179	3260
1179	3261
1179	3263
1179	3265
1179	3266
1179	3267
1179	3268
1179	3269
1179	3270
1179	3271
1179	3272
1179	3273
1179	3274
1179	3275
1179	3276
1179	3277
1179	3278
1179	3279
1179	3280
1179	3282
1179	3283
1179	3284
1179	3285
1179	3286
1179	3379
1179	3380
1179	3381
1179	3382
1179	3383
1179	3384
1179	3385
1179	3386
1179	3393
1179	3394
1179	3395
1179	3396
1179	3397
1179	3438
1179	3445
1179	3452
1179	3454
1179	3455
1179	3456
1179	3461
1179	3464
1179	3465
1179	3467
1179	3470
1179	3471
1179	3528
1179	3529
1179	3530
1179	3531
1179	3532
1179	3533
1179	3577
1179	3578
1179	3586
1179	3619
1179	3640
1179	3654
1179	3655
1179	3660
1179	3662
1179	3667
1179	3669
1179	3670
1179	3671
1179	3672
1179	3673
1179	3712
1179	3713
1179	3715
1179	3717
1179	3727
1179	3730
1179	3823
1179	3840
1179	3853
1179	3855
1179	3862
1179	3875
1179	3944
1179	3947
1179	3988
1179	3989
1179	3991
1179	3992
1179	3993
1179	3999
1179	4001
1179	4003
1179	4012
1179	4014
1179	4036
1179	4070
1179	4096
1179	4316
1179	13157
1179	14270
1179	14271
1179	14429
1179	16247
1179	16301
1179	16302
1179	16303
1179	16305
1179	16307
1179	16308
1179	16309
1179	16311
1179	16314
1179	16315
1179	16318
1179	7050
1179	7053
1179	7067
1179	7287
1179	7288
1179	9336
1179	9456
1179	9523
1179	9524
1179	16322
1179	16323
1179	16325
1179	16326
1179	16327
1179	16328
1179	16330
1179	16331
1179	16332
1179	16333
1179	16334
1179	16335
1179	16337
1179	16340
1179	16341
1179	16342
1179	16343
1179	16344
1179	16345
1179	16346
1179	16358
1179	16402
1179	16403
1179	16469
1179	17210
1179	17320
1179	17322
1179	17323
1179	17324
1179	17325
1179	17326
1179	17327
1179	17328
1179	17329
1179	17330
1179	17331
1179	17333
1179	17334
1179	17336
1179	17337
1179	17338
1179	17339
1179	17340
1179	17341
1179	17342
1179	17494
1179	17496
1179	17524
1179	17604
1179	17606
1179	17607
1179	17608
1179	17609
1179	17610
1179	17664
1179	17678
1179	17701
1179	17713
1179	17714
1179	17715
1206	7067
1206	7068
1206	7360
1206	8179
1206	9438
1206	9445
1206	9456
1206	9476
1206	9523
1206	9524
1206	9676
1206	16329
1206	334
1206	335
1206	412
1206	450
1206	486
1206	531
1206	1716
1206	1717
1206	1755
1206	2158
1206	2159
1206	2160
1206	2477
1206	3257
1206	3395
1206	3398
1206	3475
1206	3619
1206	3799
1206	3849
1206	3850
1206	3865
1206	3879
1206	3893
1206	3898
1206	4002
1206	4113
1206	4264
1206	4293
1206	10373
1206	10720
1206	10882
1206	10992
1206	11517
1206	11519
1206	12876
1206	4511
1206	4627
1206	4689
1206	4978
1206	5762
1206	5763
1206	5797
1206	5798
1206	5799
1206	5800
1206	5828
1206	5830
1206	5831
1206	5841
1206	5842
1206	5859
1206	5864
1206	5916
1206	5932
1206	6071
1206	6168
1206	6180
1206	6209
1206	6215
1206	6575
1206	12940
1206	14267
1206	14357
1206	15808
1206	16245
1206	16246
1221	441
1221	14272
1256	285
1256	735
1260	486
1261	436
1274	36
1274	114
1274	115
1274	480
1274	573
1381	550
1467	422
1467	544
1467	545
1467	548
1467	578
1467	1083
1467	14270
1468	14270
1468	3654
1468	3737
1468	3739
1468	3740
1468	3742
1468	10643
1468	126
1468	127
1468	171
1468	285
1468	422
1468	456
1468	458
1468	513
1468	515
1468	517
1468	544
1468	545
1468	548
1468	578
1468	732
1468	735
1468	1024
1468	1025
1468	1026
1468	1027
1468	1028
1468	1029
1468	1083
1468	1259
1468	1418
1468	4818
1468	4819
1468	4820
1468	6243
1519	587
1519	588
1519	595
1519	597
1519	660
1519	671
1519	694
1519	697
1519	699
1519	701
1519	702
1524	667
1524	669
1524	670
1524	672
1524	696
1524	780
1524	781
1524	782
1524	783
1524	784
1524	1059
1524	1061
1524	1062
1529	314
1529	334
1529	412
1529	522
1529	775
1529	815
1529	1716
1529	1717
1529	1755
1529	2417
1529	2434
1529	2602
1529	2721
1529	3799
1529	3984
1529	3985
1529	4113
1529	4293
1529	4342
1529	4355
1529	4358
1529	4360
1529	4391
1529	4396
1529	4411
1529	7068
1529	7069
1529	7070
1529	7071
1529	7072
1529	7073
1529	7075
1529	7349
1529	7351
1529	7360
1529	8138
1529	8716
1529	9445
1529	9476
1529	10720
1529	10882
1529	10992
1529	11937
1529	12397
1529	12836
1529	12876
1529	28941
1529	28942
1529	4413
1529	4490
1529	4511
1529	4660
1529	4689
1529	4978
1529	5046
1529	5623
1529	5760
1529	5827
1529	5859
1529	5916
1529	5930
1529	5934
1529	5935
1529	5937
1529	6069
1529	6070
1529	6071
1529	6146
1529	6168
1529	6215
1529	6426
1529	6427
1529	6575
1529	12976
1529	12977
1529	13718
1529	15620
1532	671
1598	202
1598	531
1708	2358
1708	2359
1708	2374
1708	2375
1708	2376
1708	2377
1708	2411
1708	2412
1708	2413
1708	2414
1708	2415
1708	2416
1708	2417
1708	2420
1708	2421
1708	2422
1708	2423
1708	2431
1708	2434
1708	2440
1708	2452
1708	2453
1708	2544
1708	2545
1708	2552
1708	2553
1708	2554
1708	2555
1708	2556
1708	2557
1708	2558
1708	2562
1708	2564
1708	2566
1708	2567
1708	2569
1708	2570
1708	2571
1708	2572
1708	2573
1708	2574
1708	2575
1708	2577
1708	2581
1708	2582
1708	2583
1708	2584
1708	2585
1708	2586
1708	2587
1708	2588
1708	2589
1708	2590
1708	2591
1708	2595
1708	2596
1708	2597
1708	2598
1708	2599
1708	2600
1708	2601
1708	2602
1708	2603
1708	2604
1708	2605
1708	2606
1708	2607
1708	2609
1708	2612
1708	2618
1708	2619
1708	2624
1708	2628
1708	2635
1708	2636
1708	2701
1708	2714
1708	2715
1708	2716
1708	2717
1708	2718
1708	2720
1708	2721
1708	2723
1708	2729
1708	2732
1708	2733
1708	2738
1708	2739
1708	2740
1708	2742
1708	2743
1708	2744
1708	2745
1708	2764
1708	2765
1708	2773
1708	2779
1708	2780
1708	2781
1708	2782
1708	2783
1708	2793
1708	2817
1708	2831
1708	2892
1708	2893
1708	2894
1708	2906
1708	2907
1708	2932
1708	2945
1708	3715
1708	3981
1708	3984
1708	3985
1708	4062
1708	4063
1708	4095
1708	4096
1708	4130
1708	4131
1708	4132
1708	4133
1708	4260
1708	4280
1708	4281
1708	4282
1708	4283
1708	4284
1708	4285
1708	4286
1708	4287
1708	4288
1708	4289
1708	4290
1708	4291
1708	4292
1708	4293
1708	4294
1708	4295
1708	4296
1708	4297
1708	4298
1708	4299
1708	4300
1708	4301
1708	4302
1708	4303
1708	4306
1708	4308
1708	4358
1708	4359
1708	4360
1708	4361
1708	4362
1708	4363
1708	4382
1708	4385
1708	4386
1708	4387
1708	4401
1708	4402
1708	11559
1708	11561
1708	11562
1708	11563
1708	11657
1708	11685
1708	11686
1708	11876
1708	12347
1708	12836
1708	12865
1708	4457
1708	4458
1708	4459
1708	4460
1708	4461
1708	4479
1708	4480
1708	4481
1708	4504
1708	4540
1708	4632
1708	4633
1708	4634
1708	4635
1708	4636
1708	4637
1708	4638
1708	4639
1708	4640
1708	4641
1708	4642
1708	4643
1708	4644
1708	4645
1708	4646
1708	4647
1708	4648
1708	4649
1708	4651
1708	4652
1708	4653
1708	4654
1708	4655
1708	4656
1708	4657
1708	4658
1708	4659
1708	4663
1708	4664
1708	4665
1708	4666
1708	4667
1708	4668
1708	4670
1708	4671
1708	4672
1708	4673
1708	4674
1708	4675
1708	4677
1708	4679
1708	4680
1708	4682
1708	4684
1708	4686
1708	4687
1708	4705
1708	4711
1708	4712
1708	4713
1708	4714
1708	4715
1708	4716
1708	4718
1708	4719
1708	4723
1708	4834
1708	4844
1708	4845
1708	4846
1708	4847
1708	4850
1708	4851
1708	4852
1708	4856
1708	5044
1708	5045
1708	5046
1708	5057
1708	5085
1708	5086
1708	5184
1708	5402
1708	5477
1708	5600
1708	5601
1708	5602
1708	5622
1708	5643
1708	5760
1708	5771
1708	5846
1708	5933
1708	6068
1708	6069
1708	6070
1708	6072
1708	6238
1708	6426
1708	6427
1708	6547
1708	6575
1708	6733
1708	6910
1708	17115
1708	17300
1708	18241
1708	379
1708	412
1708	422
1708	469
1708	587
1708	588
1708	595
1708	597
1708	660
1708	667
1708	670
1708	671
1708	674
1708	677
1708	680
1708	681
1708	684
1708	687
1708	689
1708	690
1708	694
1708	696
1708	697
1708	699
1708	701
1708	702
1708	755
1708	757
1708	759
1708	760
1708	761
1708	762
1708	763
1708	764
1708	765
1708	766
1708	775
1708	780
1708	813
1708	814
1708	815
1708	861
1708	862
1708	871
1708	873
1708	875
1708	877
1708	879
1708	921
1708	937
1708	938
1708	939
1708	940
1708	941
1708	942
1708	943
1708	976
1708	977
1708	978
1708	979
1708	1062
1708	1094
1708	1095
1708	1096
1708	1097
1708	1106
1708	1142
1708	1144
1708	1561
1708	1562
1708	1563
1708	1564
1708	1565
1708	1653
1708	2240
1708	2241
1708	2242
1708	2243
1708	2245
1708	2246
1708	2247
1708	2248
1708	2249
1708	2250
1708	2251
1708	2252
1708	2253
1708	2254
1708	2255
1708	2256
1708	2257
1708	2271
1708	2272
1708	2287
1708	2304
1708	2306
1708	2318
1708	2319
1708	2320
1708	12976
1708	12977
1708	13019
1708	14221
1708	14225
1708	14226
1708	14229
1708	14230
1708	14231
1708	14356
1708	14487
1708	14488
1708	23554
1708	23555
1708	23589
1708	23590
1708	23591
1708	23592
1708	23593
1708	23594
1708	23595
1708	23620
1708	23637
1708	23701
1708	23714
1708	23786
1708	23841
1708	24477
1708	28557
1708	28559
1708	28576
1708	28577
1708	28819
1708	28822
1708	28941
1708	28942
1708	28945
1708	28946
1708	7030
1708	7057
1708	7175
1708	7327
1708	7328
1708	7329
1708	7332
1708	7334
1708	7335
1708	7337
1708	7340
1708	7341
1708	7342
1708	7344
1708	7345
1708	7346
1708	7347
1708	7348
1708	7351
1708	7352
1708	7353
1708	7356
1708	7357
1708	7358
1708	7360
1708	7872
1708	7873
1708	7874
1708	7895
1708	8567
1708	8637
1708	9691
1875	626
1894	623
1894	624
1894	625
1931	448
1946	511
1968	300
2004	808
2070	61
2070	94
2070	99
2070	116
2070	285
2070	327
2070	448
2070	473
2070	474
2070	475
2070	476
2070	478
2070	525
2070	583
2070	732
2070	880
2070	881
2070	1657
2070	1660
2070	1662
2070	1664
2070	1665
2070	1934
2070	1935
2070	1936
2070	1993
2070	2003
2070	2004
2070	2005
2070	2007
2070	2008
2070	2009
2070	2010
2070	2011
2070	2012
2070	2015
2070	2017
2070	2018
2070	2019
2070	2020
2070	2021
2070	2038
2070	7318
2070	2949
2070	2950
2070	2951
2070	2960
2070	2962
2070	2963
2070	2964
2070	2965
2070	2976
2070	2977
2070	2978
2070	2979
2070	2989
2070	2990
2070	3103
2070	3104
2070	3106
2070	3111
2070	3112
2070	3113
2070	3114
2070	3115
2070	3116
2070	3117
2070	3118
2070	3119
2070	3120
2070	3121
2070	3122
2070	3128
2070	3129
2070	3130
2070	3131
2070	3192
2070	3195
2070	3196
2070	3197
2070	3198
2070	3199
2070	3203
2070	3204
2070	3205
2070	3206
2070	3207
2070	3227
2070	3662
2070	3691
2070	3693
2070	3694
2070	3695
2070	14431
2070	15642
2070	15643
2070	15645
2070	15656
2070	15668
2070	15669
2070	15949
2070	15968
2070	16162
2070	16294
2070	5786
2070	5808
2070	5809
2070	6093
2070	6113
2070	6123
2070	6846
2070	6866
2070	6927
2070	17184
2070	17195
2239	473
2251	2348
2251	2349
2251	2350
2251	2563
2251	2565
2251	3819
2251	3820
2251	3821
2251	4040
2251	217
2251	539
2251	569
2251	574
2251	616
2251	930
2251	949
2251	1111
2251	1112
2251	14279
2296	345
2296	547
2318	15651
2318	15652
2318	16250
2318	16348
2318	16349
2318	16354
2318	16355
2319	16349
2319	16355
2378	48
2378	202
2378	203
2378	531
2378	785
2378	787
2378	1110
2382	314
2447	13021
2447	13022
2447	13141
2447	13142
2447	13196
2447	13197
2447	13285
2447	14303
2447	14424
2447	14430
2447	14433
2447	14448
2447	15635
2447	15636
2447	15637
2447	2529
2447	3257
2447	3465
2447	3535
2447	3640
2447	3733
2447	3780
2447	3783
2447	3834
2447	3840
2447	3853
2447	3862
2447	3919
2447	3931
2447	3947
2447	4028
2447	4029
2447	4030
2447	10485
2447	10641
2447	11458
2447	11459
2447	11461
2447	11462
2447	11464
2447	11465
2447	11690
2447	11714
2447	12219
2447	12220
2447	12221
2447	12223
2447	12224
2447	12836
2447	448
2447	636
2447	641
2447	657
2447	764
2447	765
2447	1729
2447	1812
2447	1813
2447	1892
2447	1896
2447	1954
2447	1955
2447	1956
2447	2044
2447	2149
2447	2166
2447	2192
2447	7050
2447	7101
2447	7104
2447	7138
2447	7139
2447	7149
2447	8384
2447	9601
2447	4541
2447	5048
2447	5055
2447	5354
2447	5481
2447	5485
2447	5490
2447	5756
2447	5761
2447	5775
2447	5799
2447	5822
2447	5823
2447	5881
2447	6113
2447	6218
2447	6219
2447	6517
2447	6866
2447	16438
2447	17352
2447	17353
2449	17352
2449	17353
2449	634
2449	641
2449	657
2449	659
2449	764
2449	765
2449	1706
2449	1707
2449	1708
2449	1711
2449	1715
2449	1717
2449	1729
2449	1801
2449	1805
2449	1812
2449	1813
2449	1954
2449	1955
2449	1956
2449	2160
2449	2166
2449	10041
2449	10318
2449	10371
2449	10372
2449	10375
2449	10411
2449	10417
2449	10471
2449	10485
2449	10486
2449	10641
2449	11356
2449	11361
2449	11371
2449	11441
2449	11444
2449	11458
2449	11459
2449	11461
2449	11462
2449	11464
2449	11465
2449	11517
2449	12101
2449	12206
2449	12207
2449	12219
2449	12220
2449	12223
2449	12224
2449	12460
2449	12468
2449	12836
2449	12902
2449	13021
2449	13022
2449	13141
2449	13142
2449	13196
2449	13197
2449	13285
2449	13323
2449	14303
2449	14448
2449	15233
2449	15635
2449	15636
2449	15637
2449	16135
2449	2529
2449	3535
2449	3640
2449	3733
2449	3780
2449	3783
2449	3834
2449	3840
2449	3844
2449	3853
2449	3855
2449	3859
2449	3862
2449	3863
2449	3873
2449	3875
2449	3877
2449	3919
2449	3931
2449	3947
2449	4028
2449	4029
2449	4030
2449	4295
2449	4302
2449	4541
2449	4799
2449	4811
2449	4812
2449	4827
2449	5048
2449	5053
2449	5055
2449	5056
2449	5270
2449	5481
2449	5485
2449	5490
2449	5755
2449	5756
2449	5761
2449	5775
2449	5823
2449	5881
2449	6207
2449	6218
2449	6219
2449	6250
2449	6498
2449	6503
2449	6504
2449	6517
2449	6560
2449	6866
2449	7101
2449	7104
2449	7138
2449	7139
2449	7149
2449	7168
2449	7462
2449	8384
2449	8886
2449	8892
2449	9262
2449	9268
2449	9447
2449	9601
2455	12918
2455	12921
2455	15806
2455	15807
2455	15810
2455	15812
2455	15813
2455	15814
2455	2477
2455	3270
2455	3395
2455	3529
2455	3531
2455	3533
2455	3619
2455	3865
2455	4001
2455	10373
2455	11517
2455	11519
2455	11714
2455	12138
2455	12319
2455	12320
2455	12321
2455	334
2455	335
2455	450
2455	1210
2455	1380
2455	1716
2455	1892
2455	1893
2455	1896
2455	1981
2455	2060
2455	2061
2455	2062
2455	2063
2455	2064
2455	2065
2455	2066
2455	2067
2455	2068
2455	2149
2455	2158
2455	2159
2455	2160
2455	7360
2455	9456
2455	9523
2455	9524
2455	5830
2455	5841
2455	6180
2455	16358
2455	17609
2455	17610
2455	17664
2455	17715
2466	670
2466	780
2476	690
2536	1161
2536	1162
2536	1163
2536	1164
2536	1165
2536	1166
2536	1167
2536	1197
2536	1393
2561	1210
2589	4416
2589	4417
2589	4418
2589	4462
2589	4463
2589	4464
2589	4787
2589	4788
2589	4789
2589	4798
2589	4799
2589	4805
2589	4809
2589	4810
2589	4811
2589	4812
2589	4813
2589	4814
2589	4820
2589	4823
2589	4827
2589	4832
2589	4969
2589	5048
2589	5055
2589	5426
2589	5429
2589	5682
2589	5683
2589	5755
2589	5756
2589	5761
2589	5785
2589	5786
2589	5787
2589	5797
2589	5798
2589	5799
2589	5800
2589	5808
2589	5809
2589	5822
2589	5824
2589	5826
2589	5828
2589	5830
2589	5835
2589	5836
2589	5837
2589	5838
2589	5847
2589	5848
2589	5849
2589	5851
2589	5859
2589	5863
2589	5864
2589	5931
2589	5932
2589	6093
2589	6113
2589	6123
2589	6124
2589	6128
2589	6132
2589	6133
2589	6180
2589	6466
2589	6494
2589	6497
2589	6547
2589	6570
2589	6606
2589	6668
2589	6846
2589	6866
2589	6909
2589	6911
2589	6927
2589	16321
2589	16322
2589	16323
2589	16325
2589	16326
2589	16327
2589	16328
2589	16329
2589	16330
2589	16331
2589	16332
2589	16333
2589	16334
2589	16335
2589	16337
2589	16340
2589	16341
2589	16342
2589	16343
2589	16344
2589	16345
2589	16346
2589	16358
2589	16469
2589	16855
2589	17183
2589	17184
2589	17185
2589	17186
2589	17187
2589	17188
2589	17189
2589	17210
2589	17278
2589	17279
2589	17320
2589	17321
2589	17322
2589	17323
2589	17324
2589	17337
2589	17338
2589	17339
2589	17340
2589	17341
2589	17342
2589	17359
2589	17448
2589	17494
2589	17524
2589	17528
2589	17604
2589	17606
2589	17607
2589	17608
2589	17609
2589	17610
2589	17664
2589	17678
2589	17702
2589	17714
2589	20424
2589	2324
2589	2332
2589	2336
2589	2337
2589	2338
2589	2339
2589	2360
2589	2387
2589	2403
2589	2427
2589	2428
2589	2449
2589	2451
2589	2477
2589	2478
2589	2529
2589	2949
2589	2950
2589	2951
2589	2959
2589	2960
2589	2962
2589	2963
2589	2964
2589	2965
2589	2967
2589	2968
2589	2975
2589	2976
2589	2977
2589	2978
2589	2979
2589	2989
2589	2990
2589	3051
2589	3103
2589	3104
2589	3106
2589	3111
2589	3112
2589	3113
2589	3114
2589	3115
2589	3116
2589	3117
2589	3118
2589	3119
2589	3120
2589	3121
2589	3122
2589	3128
2589	3129
2589	3130
2589	3131
2589	3192
2589	3195
2589	3196
2589	3197
2589	3198
2589	3199
2589	3203
2589	3204
2589	3205
2589	3206
2589	3207
2589	3232
2589	3258
2589	3260
2589	3261
2589	3263
2589	3265
2589	3266
2589	3267
2589	3268
2589	3269
2589	3270
2589	3271
2589	3272
2589	3273
2589	3274
2589	3275
2589	3276
2589	3277
2589	3278
2589	3279
2589	3280
2589	3282
2589	3283
2589	3284
2589	3285
2589	3286
2589	3374
2589	3375
2589	3376
2589	3377
2589	3378
2589	3379
2589	3380
2589	3381
2589	3382
2589	3383
2589	3384
2589	3385
2589	3386
2589	3392
2589	3393
2589	3394
2589	3395
2589	3396
2589	3397
2589	3414
2589	3434
2589	3435
2589	3436
2589	3438
2589	3445
2589	3452
2589	3454
2589	3455
2589	3456
2589	3457
2589	3458
2589	3459
2589	3465
2589	3467
2589	3470
